,TaxClassAtTimeOfSale,Baths,Beds,YearBuilt,NumComplaints3moPointOneMile,NumFelonies3moPointOneMile,min_dist_park,min_dist_subway,SaleDate,ZipCode_10001,ZipCode_10002,ZipCode_10003,ZipCode_10004,ZipCode_10005,ZipCode_10006,ZipCode_10007,ZipCode_10009,ZipCode_10010,ZipCode_10011,ZipCode_10012,ZipCode_10013,ZipCode_10014,ZipCode_10016,ZipCode_10017,ZipCode_10018,ZipCode_10019,ZipCode_10021,ZipCode_10022,ZipCode_10023,ZipCode_10024,ZipCode_10025,ZipCode_10026,ZipCode_10027,ZipCode_10028,ZipCode_10029,ZipCode_10030,ZipCode_10031,ZipCode_10032,ZipCode_10033,ZipCode_10034,ZipCode_10035,ZipCode_10036,ZipCode_10037,ZipCode_10038,ZipCode_10039,ZipCode_10040,ZipCode_10065,ZipCode_10069,ZipCode_10075,ZipCode_10128,ZipCode_10280,BuildingCategory_CONDOS ,BuildingCategory_COOPS ,BuildingCategory_OTHERS,SalePrice,BOM_DATE,MedianSalesPrice,SalesVolume
70,2,1,1,1960,11,12,0.072851302,0.13808779599999998,2017-10-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,802000,2017-10-01,960000.0,1031
71,2,1,1,1960,0,5,0.08803036,0.169911533,2017-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,815000,2017-03-01,1050162.0,1068
72,2,1,2,1960,0,6,0.088248566,0.17775876300000001,2017-06-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1025000,2017-06-01,1200000.0,1431
73,2,1,2,1960,8,11,0.078359184,0.147841285,2017-08-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1052500,2017-08-01,1100000.0,1461
74,2,1,2,1960,0,5,0.078359184,0.147841285,2017-03-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1100000,2017-03-01,1050162.0,1068
75,2,2,3,1960,2,5,0.09202781,0.17057920899999998,2017-07-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1575000,2017-07-01,1195000.0,1125
76,2,1,0,1960,0,10,0.153372654,0.217243343,2017-03-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,475000,2017-03-01,1050162.0,1068
77,2,1,1,1960,0,10,0.153372654,0.217243343,2017-02-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,800000,2017-02-01,999000.0,986
78,2,1,1,1960,12,20,0.153372654,0.217243343,2017-10-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,835000,2017-10-01,960000.0,1031
79,2,1,2,1960,0,10,0.15350925099999999,0.21742546399999998,2017-03-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1030000,2017-03-01,1050162.0,1068
80,2,1,2,1960,12,20,0.15350925099999999,0.21742546399999998,2017-11-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150000,2017-11-01,1100000.0,936
81,2,1,3,1960,0,14,0.217719747,0.262491204,2017-01-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1210000,2017-01-01,1100000.0,1124
82,2,1,1,1955,4,3,0.5231307279999999,0.510672571,2017-11-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,585000,2017-11-01,1100000.0,936
83,2,1,1,1955,0,9,0.542914125,0.532794129,2017-10-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,635000,2017-10-01,960000.0,1031
84,2,1,1,1955,1,2,0.52830142,0.513450297,2017-12-14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650000,2017-12-01,1116000.0,1008
85,2,3,3,1955,0,9,0.542914125,0.532794129,2017-08-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,695000,2017-08-01,1100000.0,1461
86,2,1,2,1955,0,1,0.52830142,0.513450297,2017-06-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,700000,2017-06-01,1200000.0,1431
87,2,1,1,1955,0,4,0.52830142,0.513450297,2017-07-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,775000,2017-07-01,1195000.0,1125
88,2,1,2,1955,3,3,0.5231307279999999,0.510672571,2017-11-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,815000,2017-11-01,1100000.0,936
89,2,1,2,1955,1,7,0.5231307279999999,0.510672571,2017-10-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,852000,2017-10-01,960000.0,1031
90,2,1,2,1955,1,7,0.5231307279999999,0.510672571,2017-10-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,875000,2017-10-01,960000.0,1031
91,2,1,2,1955,0,0,0.52830142,0.513450297,2017-03-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,925000,2017-03-01,1050162.0,1068
92,2,1,2,1955,0,0,0.5231307279999999,0.510672571,2017-05-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,941800,2017-05-01,1125000.0,1268
93,2,1,3,1955,0,4,0.542914125,0.532794129,2017-07-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1150000,2017-07-01,1195000.0,1125
94,2,1,3,1955,0,3,0.542914125,0.532794129,2017-07-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1185000,2017-07-01,1195000.0,1125
95,2,2,2,1955,0,0,0.5231307279999999,0.510672571,2017-02-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1360000,2017-02-01,999000.0,986
96,2,1,1,1949,0,6,0.33808435299999995,0.326945486,2017-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,535000,2017-06-01,1200000.0,1431
97,2,1,1,1929,7,8,0.371450235,0.36925257799999994,2017-12-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,559000,2017-12-01,1116000.0,1008
98,2,1,1,1929,0,2,0.371450235,0.36925257799999994,2017-06-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,590000,2017-06-01,1200000.0,1431
99,2,1,1,1949,0,6,0.43430474399999996,0.41750168299999996,2017-02-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,599000,2017-02-01,999000.0,986
100,2,1,1,1929,4,11,0.371450235,0.36925257799999994,2017-08-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,640000,2017-08-01,1100000.0,1461
101,2,1,2,1949,11,7,0.43430474399999996,0.41750168299999996,2017-12-12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,770000,2017-12-01,1116000.0,1008
102,2,1,2,1929,4,11,0.371450235,0.36925257799999994,2017-08-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,790000,2017-08-01,1100000.0,1461
103,2,1,2,1929,5,8,0.371450235,0.36925257799999994,2017-10-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,790000,2017-10-01,960000.0,1031
104,2,1,2,1949,0,18,0.34614461399999996,0.31969028,2017-07-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,800000,2017-07-01,1195000.0,1125
105,2,1,1,1949,6,11,0.33808435299999995,0.326945486,2017-09-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,875000,2017-09-01,1072500.0,1072
106,2,1,2,1929,6,4,0.371450235,0.36925257799999994,2017-11-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,885000,2017-11-01,1100000.0,936
107,2,4,4,0,57,22,0.282954997,0.031711886,2017-12-22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3260000,2017-12-01,1116000.0,1008
108,2,4,4,0,58,22,0.282954997,0.031711886,2017-12-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4780683,2017-12-01,1116000.0,1008
109,2,4,4,2014,0,49,0.282954997,0.031711886,2018-03-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,687318,2018-03-01,1097500.0,948
110,2,4,4,2014,0,43,0.282954997,0.031711886,2018-04-20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,837001,2018-04-01,1057500.0,928
111,2,4,4,2014,0,45,0.282954997,0.031711886,2018-04-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,896060,2018-04-01,1057500.0,928
112,2,4,4,2014,0,47,0.282954997,0.031711886,2018-04-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,952063,2018-04-01,1057500.0,928
113,2,4,4,2014,0,40,0.282954997,0.031711886,2018-04-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,974465,2018-04-01,1057500.0,928
114,2,4,4,2014,0,47,0.282954997,0.031711886,2018-04-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,992793,2018-04-01,1057500.0,928
115,2,4,4,2014,24,35,0.282954997,0.031711886,2018-11-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,992793,2018-11-01,1028432.0,819
116,2,4,4,2014,24,35,0.282954997,0.031711886,2018-11-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,992793,2018-11-01,1028432.0,819
117,2,4,4,2014,0,47,0.282954997,0.031711886,2018-04-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1028432,2018-04-01,1057500.0,928
118,2,4,4,2014,0,37,0.282954997,0.031711886,2018-02-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1030469,2018-02-01,1100000.0,810
119,2,4,4,2014,30,33,0.282954997,0.031711886,2018-11-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1062697,2018-11-01,1028432.0,819
120,2,4,4,2014,30,33,0.282954997,0.031711886,2018-11-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1062697,2018-11-01,1028432.0,819
121,2,4,4,2014,0,42,0.282954997,0.031711886,2018-03-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1114983,2018-03-01,1097500.0,948
122,2,4,4,2014,0,49,0.282954997,0.031711886,2018-03-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1130257,2018-03-01,1097500.0,948
123,2,4,4,2014,0,43,0.282954997,0.031711886,2018-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1170987,2018-03-01,1097500.0,948
124,2,4,4,2014,0,47,0.282954997,0.031711886,2018-04-02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1247356,2018-04-01,1057500.0,928
125,2,4,4,2014,0,45,0.282954997,0.031711886,2018-04-09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1272812,2018-04-01,1057500.0,928
126,2,4,4,2014,0,41,0.282954997,0.031711886,2018-04-30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1374637,2018-04-01,1057500.0,928
127,2,4,4,2014,0,47,0.282954997,0.031711886,2018-04-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1425550,2018-04-01,1057500.0,928
128,2,4,4,2014,0,45,0.282954997,0.031711886,2018-04-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1456097,2018-04-01,1057500.0,928
129,2,4,4,2014,0,36,0.282954997,0.031711886,2018-05-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1476462,2018-05-01,1082095.0,1083
130,2,4,4,2014,9,32,0.282954997,0.031711886,2018-07-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1832850,2018-07-01,1094500.0,1106
131,2,4,4,2014,0,41,0.282954997,0.031711886,2018-02-23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1893945,2018-02-01,1100000.0,810
132,2,4,4,2014,0,43,0.282954997,0.031711886,2018-04-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2119162,2018-04-01,1057500.0,928
133,2,4,4,2014,0,37,0.282954997,0.031711886,2018-02-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2128142,2018-02-01,1100000.0,810
134,2,4,4,2014,0,33,0.282954997,0.031711886,2018-02-08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2128142,2018-02-01,1100000.0,810
135,2,4,4,2014,30,33,0.282954997,0.031711886,2018-11-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2459090,2018-11-01,1028432.0,819
136,2,4,4,2014,30,33,0.282954997,0.031711886,2018-11-06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2459090,2018-11-01,1028432.0,819
137,2,4,4,2014,0,29,0.282954997,0.031711886,2018-01-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2476721,2018-01-01,998500.0,929
138,2,4,4,2014,16,34,0.282954997,0.031711886,2018-08-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2575000,2018-08-01,1049500.0,1194
139,2,4,4,2014,0,41,0.282954997,0.031711886,2018-03-15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2800187,2018-03-01,1097500.0,948
140,2,4,4,2014,0,40,0.282954997,0.031711886,2018-04-26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4174825,2018-04-01,1057500.0,928
141,2,4,4,2014,0,41,0.282954997,0.031711886,2018-02-27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4424296,2018-02-01,1100000.0,810
142,2,4,4,2014,0,29,0.282954997,0.031711886,2018-01-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4441407,2018-01-01,998500.0,929
143,2,2,2,0,118,17,0.49065712100000003,0.05231501400000001,2017-12-29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7475000,2017-12-01,1116000.0,1008
144,2,2,2,2013,0,20,0.49065712100000003,0.05231501400000001,2018-01-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2600000,2018-01-01,998500.0,929
145,2,2,2,2013,0,21,0.49065712100000003,0.05231501400000001,2018-01-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2850000,2018-01-01,998500.0,929
146,2,2,2,2013,0,17,0.49065712100000003,0.05231501400000001,2018-01-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2850000,2018-01-01,998500.0,929
147,2,2,2,2013,0,21,0.49065712100000003,0.05231501400000001,2018-01-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2950000,2018-01-01,998500.0,929
148,2,2,2,2013,0,21,0.49065712100000003,0.05231501400000001,2018-01-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3300000,2018-01-01,998500.0,929
149,2,2,2,2013,26,18,0.49065712100000003,0.05231501400000001,2018-08-16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3360225,2018-08-01,1049500.0,1194
150,2,2,2,2013,0,20,0.49065712100000003,0.05231501400000001,2018-01-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3563875,2018-01-01,998500.0,929
151,2,2,2,2013,12,20,0.49065712100000003,0.05231501400000001,2018-07-13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4107111,2018-07-01,1094500.0,1106
152,2,1,0,1931,0,10,0.11022361900000001,0.051147838,2017-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,260000,2017-01-01,1100000.0,1124
153,2,1,1,1941,0,13,0.15060071,0.127343521,2017-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,520000,2017-01-01,1100000.0,1124
154,2,1,1,1918,14,9,0.13079575699999998,0.050301185,2017-11-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,625000,2017-11-01,1100000.0,936
155,2,1,1,1941,0,13,0.15060071,0.127343521,2017-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,685000,2017-03-01,1050162.0,1068
156,2,1,2,1918,0,14,0.13079575699999998,0.050301185,2017-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,950000,2017-06-01,1200000.0,1431
157,2,2,2,1918,0,12,0.13079575699999998,0.050301185,2017-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1500000,2017-01-01,1100000.0,1124
158,2,2,3,1926,20,10,0.13965586,0.111043998,2017-12-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1650000,2017-12-01,1116000.0,1008
159,2,4,4,1926,0,18,0.13965586,0.111043998,2017-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5415000,2017-06-01,1200000.0,1431
160,2,2,3,1926,0,10,0.08914050300000001,0.081056211,2017-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2340000,2017-06-01,1200000.0,1431
161,2,1,0,1920,1,8,0.018623259,0.082984933,2017-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,320000,2017-06-01,1200000.0,1431
162,2,1,0,1920,0,8,0.018623259,0.082984933,2017-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,715000,2017-05-01,1125000.0,1268
