Inc_ID,Year,Neighborhood,BuildingCategoryNum,BuildingCategoryDes,TaxClassAtPresent,Block,Lot,BuildingClassAtPresent,StreetNum,StreetName,AptNum,ZipCode,ResidentialUnits,CommercialUnits,TotalUnits,LandSquareFeet,GrossSquareFeet,YearBuilt,TaxClassAtTimeOfSale,BuildingClassAtTimeOfSale,SalePrice,SaleDate,Beds,Baths,StreetAddress,GeoCode,LEASED
7957,2019,GRAMERCY,10,COOPS - ELEVATOR APARTMENTS,2,902,1,D4,201,EAST 21ST STREET,16L,10010,0,0,0,0,0,1962,2,D4,975000,06/28/2019,1,1,201 EAST 21ST STREET,"(-73.9841373, 40.7376153)",0
8198,2019,GREENWICH VILLAGE-WEST,10,COOPS - ELEVATOR APARTMENTS,2,626,12,D4,61,JANE STREET,9P,10014,0,0,0,0,0,1963,2,D4,975000,01/31/2019,1,1,61 JANE STREET,"(-74.00588990000001, 40.7382981)",0
8320,2019,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1943,1034,R4,352,WEST 117TH STREET,5G,10026,0,0,0,0,953,1900,2,R4,975000,01/15/2019,2,1,352 WEST 117TH STREET,"(-73.9568536, 40.8057917)",0
9283,2019,UPPER EAST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1415,1146,R4,200,EAST 61ST STREET,28C,10065,0,0,0,0,578,1986,2,R4,975000,05/17/2019,0,1,200 EAST 61ST STREET,"(-73.96548890000001, 40.7625289)",0
9315,2019,UPPER EAST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1438,614,R4,340,EAST 64TH STREET,6P,10065,0,0,0,0,961,0,2,R4,975000,01/14/2019,1,1,340 EAST 64TH STREET,"(-73.9603412, 40.762804200000005)",0
9512,2019,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1522,50,D4,1435,LEXINGTON AVENUE,6F,10128,0,0,0,0,0,1925,2,D4,975000,06/04/2019,2,2,1435 LEXINGTON AVENUE,"(-73.9518942, 40.7841849)",0
9948,2019,UPPER WEST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1132,1140,R4,161,WEST 61ST STREET,22H,10023,0,0,0,0,633,1987,2,R4,975000,01/04/2019,1,1,161 WEST 61ST STREET,"(-73.9858725, 40.771538299999996)",0
2715,2018,LOWER EAST SIDE,13,CONDOS - ELEVATOR APARTMENTS,2,353,1418,R4,100,NORFOLK STREET,House,10002,1,0,1,3592,590,2014,2,R4,974465,4/27/2018,4,4,100 NORFOLK STREET,"(-73.98700129999999, 40.7186333)",0
7821,2019,FINANCIAL,13,CONDOS - ELEVATOR APARTMENTS,2,33,1028,R4,101,WALL STREET,11A,10005,0,0,0,0,703,1931,2,R4,973806,05/24/2019,1,1,101 WALL STREET,"(-74.0072054, 40.70478789999999)",0
2965,2017,MURRAY HILL,10,COOPS - ELEVATOR APARTMENTS       ,2,892,25,D4,137,EAST 36TH STREET,6G,10016,0,0,0,0,0,1966,2,D4,972500,6/22/2017,1,1,137 EAST 36TH STREET,"(-73.97843990000001, 40.747797)",0
222,2016,CLINTON                  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1090,1134,R4,635,WEST 42ND STREET,House,10036,1,0,1,0,0,2005,2,R4,971000,9/15/2016,1,1,635 WEST 42ND STREET,"(-73.9996228, 40.7617008)",0
653,2015,MIDTOWN WEST             ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1003,1338,R4,150,WEST 51ST STREET,House,10019,1,0,1,0,0,0,2,R4,970000,5/6/2015,1,1,150 WEST 51ST STREET,"(-73.98253890000001, 40.7614321)",0
1766,2016,CHELSEA                  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,798,1205,R4,140,WEST 23RD STREET,House,10011,1,0,1,0,0,1950,2,R4,970000,4/29/2016,0,1,140 WEST 23RD STREET,"(-73.9943432, 40.743235999999996)",0
2149,2016,UPPER EAST SIDE (79-96)  ,10,COOPS - ELEVATOR APARTMENTS       ,2,1522,59,D4,130,EAST 94TH STREET,9E,10128,0,0,0,0,0,1923,2,D4,970000,5/31/2016,2,1,130 EAST 94TH STREET,"(-73.95253709999999, 40.7845463)",0
2459,2017,CLINTON,9,COOPS - WALKUP APARTMENTS        ,2C,1056,47,C6,432,WEST 47TH STREET,1E,10036,0,0,0,0,0,1920,2,C6,970000,5/31/2017,2,2,432 WEST 47TH STREET,"(-73.99175840000001, 40.7620285)",0
2583,2017,GREENWICH VILLAGE-WEST,9,COOPS - WALKUP APARTMENTS        ,2,584,59,C6,71,BARROW STREET,15,10014,0,0,0,0,0,1910,2,C6,970000,12/21/2017,1,1,71 BARROW STREET,"(-74.0053843, 40.73154)",0
4255,2018,CHELSEA,10,COOPS - ELEVATOR APARTMENTS,2,791,62,D4,130,WEST16TH STREET,31,10011,0,0,0,0,0,1927,2,D4,970000,6/20/2018,2,1,130 WEST16TH STREET,"(-73.9974421, 40.7391782)",0
5265,2018,MIDTOWN EAST,17,CONDO COOPS,2,1327,1003,R9,211,EAST 53RD STREET,11E,10022,0,0,0,0,0,0,2,R9,970000,9/18/2018,1,1,211 EAST 53RD STREET,"(-73.96836, 40.757540500000005)",0
8048,2019,GREENWICH VILLAGE-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,555,28,D4,115,EAST 9TH STREET,18D,10003,0,0,0,0,0,1965,2,D4,970000,02/25/2019,1,1,115 EAST 9TH STREET,"(-73.9897689, 40.7303939)",0
9090,2019,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1400,62,D4,116,EAST 66TH STREET,12A,10065,0,0,0,0,0,1954,2,D4,970000,05/22/2019,2,2,116 EAST 66TH STREET,"(-73.965816, 40.7667268)",0
9873,2019,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1166,61,D4,310,WEST END AVENUE,7D,10023,0,0,0,0,0,1925,2,D4,970000,01/10/2019,1,1,310 WEST END AVENUE,"(-73.9829341, 40.7814604)",0
9699,2019,UPPER EAST SIDE (79-96),13,CONDOS - ELEVATOR APARTMENTS,2,1539,1318,R4,200,EAST 94TH STREET,226,10128,0,0,0,0,704,1986,2,R4,969810,05/01/2019,1,1,200 EAST 94TH STREET,"(-73.949713, 40.783431)",0
1986,2016,MURRAY HILL              ,10,COOPS - ELEVATOR APARTMENTS       ,2,867,57,D4,244,MADISON AVENUE,5H,10016,0,0,0,0,0,1916,2,D4,969000,5/31/2016,2,1,244 MADISON AVENUE,"(-73.9814937, 40.7501409)",0
6417,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1550,1,D4,301,EAST 87TH STREET,23A,10128,0,0,0,0,0,1973,2,D4,969000,3/16/2018,2,1,301 EAST 87TH STREET,"(-73.9507922, 40.778589399999994)",0
8589,2019,MIDTOWN EAST,13,CONDOS - ELEVATOR APARTMENTS,2,1327,1165,R4,250,EAST 54TH STREET,5D,10022,0,0,0,0,788,1990,2,R4,967500,07/22/2019,1,1,250 EAST 54TH STREET,"(-73.96714320000001, 40.7573869)",0
10183,2019,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1249,22,D4,317,WEST 87TH STREET,3B,10024,0,0,0,0,0,1927,2,D4,967000,07/15/2019,1,1,317 WEST 87TH STREET,"(-73.97820490000001, 40.7901235)",0
6916,2018,UPPER WEST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1150,1310,R4,101,WEST 78TH STREET,House,10024,1,0,1,10217,966,1900,2,R4,966000,2/7/2018,4,4,101 WEST 78TH STREET,"(-73.9762063, 40.7815071)",0
289,2018,CLINTON,13,CONDOS - ELEVATOR APARTMENTS,2,1090,1180,R4,635,WEST 42ND STREET,House,10036,1,0,1,0,666,2005,2,R4,965000,8/17/2018,1,1,635 WEST 42ND STREET,"(-73.9996228, 40.7617008)",0
1300,2015,UPPER EAST SIDE (79-96)  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1576,1013,R4,510,EAST 80TH STREET,House,10075,1,0,1,0,0,1986,2,R4,965000,10/13/2015,4,4,510 EAST 80TH STREET,"(-73.9494145, 40.7716811)",0
2834,2017,MIDTOWN WEST,10,COOPS - ELEVATOR APARTMENTS       ,2,1045,51,D4,340,WEST 55TH STREET,8D,10019,0,0,0,0,0,1925,2,D4,965000,6/27/2017,1,2,340 WEST 55TH STREET,"(-73.9856286, 40.7660099)",0
5564,2018,SOHO,10,COOPS - ELEVATOR APARTMENTS,2,519,51,D4,11,CHARLTON STREET,2C,10014,0,0,0,0,0,1910,2,D4,965000,5/10/2018,1,1,11 CHARLTON STREET,"(-74.0038005, 40.7272032)",0
5717,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1399,33,D4,160,EAST 65TH STREET,5B,10065,0,0,0,0,0,1968,2,D4,965000,8/16/2018,1,1,160 EAST 65TH STREET,"(-73.96440190000001, 40.765162100000005)",0
5849,2018,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1429,5,D4,207,EAST 74TH STREET,10H,10021,0,0,0,0,0,1963,2,D4,965000,10/29/2018,1,1,207 EAST 74TH STREET,"(-73.9586258, 40.7708932)",0
5850,2019,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1429,5,D4,207,EAST 74TH STREET,10H,10021,0,0,0,0,0,1963,2,D4,965000,10/29/2018,1,1,207 EAST 74TH STREET,"(-73.9586258, 40.7708932)",0
6137,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1500,45,D4,50,EAST 89TH STREET,4C,10128,0,0,0,0,0,1973,2,D4,965000,9/12/2018,1,1,50 EAST 89TH STREET,"(-73.9568829, 40.782298100000006)",0
6328,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1525,1,D4,201,EAST 79TH STREET,17A,10075,0,0,0,0,0,1963,2,D4,965000,1/8/2018,2,1,201 EAST 79TH STREET,"(-73.95694540000001, 40.7744113)",0
6402,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1544,19,D4,345,EAST 81ST STREET,7A,10028,0,0,0,0,0,1963,2,D4,965000,8/13/2018,1,1,345 EAST 81ST STREET,"(-73.9522989, 40.774066600000005)",0
6492,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1569,16,D4,1725,YORK AVENUE,26H,10128,0,0,0,0,0,1971,2,D4,965000,2/15/2018,1,2,1725 YORK AVENUE,"(-73.94594740000001, 40.7782664)",0
7222,2018,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1249,29,D4,565,WEST END AVENUE,2G,10024,0,0,0,0,0,1938,2,D4,965000,2/2/2018,1,1,565 WEST END AVENUE,"(-73.9774703, 40.7899034)",0
7261,2018,UPPER WEST SIDE (96-116),9,COOPS - WALKUP APARTMENTS,2C,1874,28,C6,203,WEST 102ND STREET,1F,10025,0,0,0,0,0,1925,2,C6,965000,10/31/2018,3,1,203 WEST 102ND STREET,"(-73.9680151, 40.7982059)",0
7262,2019,UPPER WEST SIDE (96-116),9,COOPS - WALKUP APARTMENTS,2C,1874,28,C6,203,WEST 102ND STREET,1F,10025,0,0,0,0,0,1925,2,C6,965000,10/31/2018,3,1,203 WEST 102ND STREET,"(-73.9680151, 40.7982059)",0
7286,2018,UPPER WEST SIDE (96-116),10,COOPS - ELEVATOR APARTMENTS,2,1875,26,D4,205,WEST 103RD STREET,4F,10025,0,0,0,0,0,1920,2,D4,965000,1/9/2018,3,2,205 WEST 103RD STREET,"(-73.96757099999999, 40.798951)",0
8424,2019,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS,2,315,1,D4,417,GRAND STREET,D2006,10002,0,0,0,0,0,1960,2,D4,965000,08/23/2019,1,1,417 GRAND STREET,"(-73.98636309999999, 40.7152718)",0
8796,2019,MURRAY HILL,10,COOPS - ELEVATOR APARTMENTS,2,892,25,D4,137,EAST 36TH STREET,13K,10016,0,0,0,0,0,1966,2,D4,965000,06/25/2019,2,2,137 EAST 36TH STREET,"(-73.97843990000001, 40.747797)",0
8981,2019,TRIBECA,13,CONDOS - ELEVATOR APARTMENTS,2,132,1128,R4,275,GREENWICH STREET,11DS,10007,0,0,0,0,709,1987,2,R4,965000,09/19/2019,1,1,275 GREENWICH STREET,"(-74.0109679, 40.7151719)",0
7593,2019,CHELSEA,13,CONDOS - ELEVATOR APARTMENTS,2,766,1126,R4,270,WEST 17TH STREET,3F,10011,0,0,0,0,525,1989,2,R4,962500,07/23/2019,1,1,270 WEST 17TH STREET,"(-74.0010072, 40.7412309)",0
7862,2019,FLATIRON,10,COOPS - ELEVATOR APARTMENTS,2,817,29,D4,16,WEST 16TH STREET,12MN,10011,0,0,0,0,0,1964,2,D4,962500,04/03/2019,1,1,16 WEST 16TH STREET,"(-74.00072809999999, 40.74072329999999)",0
6315,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1524,44,D4,166,EAST 96TH STREET,7A,10128,0,0,0,0,0,1928,2,D4,962000,10/1/2018,2,2,166 EAST 96TH STREET,"(-73.9503224, 40.7853516)",0
6316,2019,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1524,44,D4,166,EAST 96TH STREET,7A,10128,0,0,0,0,0,1928,2,D4,962000,10/01/2018,2,2,166 EAST 96TH STREET,"(-73.9503224, 40.7853516)",0
4097,2017,UPPER WEST SIDE (96-116),10,COOPS - ELEVATOR APARTMENTS       ,2,1888,10,D4,305,WEST 98TH STREET,3AN,10025,0,0,0,0,0,1930,2,D4,961000,8/18/2017,2,1,305 WEST 98TH STREET,"(-73.9727411, 40.7970607)",0
7794,2019,FINANCIAL,13,CONDOS - ELEVATOR APARTMENTS,2,24,1118,R4,40,BROAD STREET,26D,10004,0,0,0,0,"1,049",1982,2,R4,960210,07/18/2019,1,2,40 BROAD STREET,"(-74.01176540000002, 40.706027500000005)",0
652,2015,MIDTOWN WEST             ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1003,1082,R4,150,WEST 51ST STREET,House,10019,1,0,1,0,0,0,2,R4,960000,12/22/2015,1,1,150 WEST 51ST STREET,"(-73.98253890000001, 40.7614321)",0
1717,2019,WASHINGTON HEIGHTS UPPER,10,COOPS - ELEVATOR APARTMENTS,2,2179,373,D4,900,WEST 190TH STREET,8N,10040,0,0,0,0,0,1954,2,D4,960000,01/23/2019,2,1,900 WEST 190TH STREET,"(-73.9361002, 40.85702620000001)",0
4990,2018,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS,2,315,1,D4,417,GRAND STREET,D2005,10002,0,0,0,0,0,1960,2,D4,960000,10/10/2018,1,1,417 GRAND STREET,"(-73.98636309999999, 40.7152718)",0
4991,2019,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS,2,315,1,D4,417,GRAND STREET,D2005,10002,0,0,0,0,0,1960,2,D4,960000,10/10/2018,1,1,417 GRAND STREET,"(-73.98636309999999, 40.7152718)",0
5216,2018,MIDTOWN EAST,10,COOPS - ELEVATOR APARTMENTS,2,1367,1,D4,400,EAST 56TH STREET,14O,10022,0,0,0,0,0,1969,2,D4,960000,7/19/2018,1,2,400 EAST 56TH STREET,"(-73.96301070000001, 40.7572235)",0
5307,2018,MIDTOWN WEST,10,COOPS - ELEVATOR APARTMENTS,2,1045,51,D4,340,WEST 55TH STREET,6D,10019,0,0,0,0,0,1925,2,D4,960000,4/11/2018,1,2,340 WEST 55TH STREET,"(-73.9856286, 40.7660099)",0
6182,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1508,38,D4,178,EAST 80TH STREET,18C,10075,0,0,0,0,0,1973,2,D4,960000,6/1/2018,1,1,178 EAST 80TH STREET,"(-73.9574428, 40.7749992)",0
7423,2018,WASHINGTON HEIGHTS UPPER,10,COOPS - ELEVATOR APARTMENTS,2,2179,158,D4,200,PINEHURST AVENUE,6AB,10033,0,0,0,0,0,1920,2,D4,960000,3/27/2018,2,2,200 PINEHURST AVENUE,"(-73.93814909999999, 40.8550535)",0
7458,2019,ALPHABET CITY,9,COOPS - WALKUP APARTMENTS,2,391,48,C6,323,EAST 8TH STREET,1B,10009,0,0,0,0,0,1910,2,C6,960000,08/20/2019,2,2,323 EAST 8TH STREET,"(-73.979357, 40.72538370000001)",0
7466,2019,ALPHABET CITY,10,COOPS - ELEVATOR APARTMENTS,2,386,36,D0,300,EAST 4TH STREET,4B,10009,0,0,0,0,0,1940,2,D0,960000,08/08/2019,1,1,300 EAST 4TH STREET,"(-73.9805466, 40.722263399999996)",0
7537,2019,CHELSEA,10,COOPS - ELEVATOR APARTMENTS,2,771,23,D4,223,WEST 21ST STREET,5L,10011,0,0,0,0,0,1889,2,D4,960000,05/31/2019,2,1,223 WEST 21ST STREET,"(-73.99775, 40.743547)",0
7731,2019,CLINTON,17,CONDO COOPS,2,1071,1401,R9,529,WEST 42ND STREET,9R,10036,0,0,0,0,0,0,2,R9,960000,05/07/2019,2,1,529 WEST 42ND STREET,"(-73.996837, 40.7604875)",0
7875,2019,FLATIRON,10,COOPS - ELEVATOR APARTMENTS,2,842,7,D4,7,EAST 14TH STREET,1619,10003,0,0,0,0,0,1965,2,D4,960000,03/22/2019,1,1,7 EAST 14TH STREET,"(-73.9925067, 40.735795)",0
7945,2019,GRAMERCY,10,COOPS - ELEVATOR APARTMENTS,2,899,32,D4,242,EAST 19TH STREET,5H,10003,0,0,0,0,0,1929,2,D4,960000,07/08/2019,1,1,242 EAST 19TH STREET,"(-73.9832385, 40.735490000000006)",0
8145,2019,GREENWICH VILLAGE-WEST,9,COOPS - WALKUP APARTMENTS,2,604,14,C6,634,WASHINGTON STREET,3A,10014,0,0,0,0,0,1975,2,C6,960000,05/22/2019,2,1,634 WASHINGTON STREET,"(-74.00893620000001, 40.732215999999994)",0
8223,2019,GREENWICH VILLAGE-WEST,12,CONDOS - WALKUP APARTMENTS,2,620,1119,R2,225,WEST 10TH STREET,4C,10014,0,0,0,0,432,0,2,R2,960000,08/16/2019,1,1,225 WEST 10TH STREET,"(-74.0051845, 40.7340058)",0
8860,2019,MURRAY HILL,13,CONDOS - ELEVATOR APARTMENTS,2,894,1862,R4,155,EAST 38TH STREET,18B,10016,0,0,0,0,746,1960,2,R4,960000,04/19/2019,1,1,155 EAST 38TH STREET,"(-73.9764661, 40.7485595)",0
9745,2019,UPPER EAST SIDE (79-96),13,CONDOS - ELEVATOR APARTMENTS,2,1552,1361,R4,389,EAST 89TH STREET,11E,10128,0,0,0,0,629,2002,2,R4,960000,01/25/2019,1,1,389 EAST 89TH STREET,"(-73.9483299, 40.779107200000006)",0
9857,2019,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1149,43,D4,120,WEST 78TH STREET,5A,10024,0,0,0,0,0,1910,2,D4,960000,07/16/2019,2,1,120 WEST 78TH STREET,"(-73.9770112, 40.781583700000006)",0
9947,2019,UPPER WEST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1132,1087,R4,161,WEST 61ST STREET,15C,10023,0,0,0,0,786,1987,2,R4,960000,09/04/2019,1,1,161 WEST 61ST STREET,"(-73.9858725, 40.771538299999996)",0
2666,2017,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS       ,2,263,8,D4,577,GRAND STREET,F607,10002,0,0,0,0,0,1955,2,D4,957500,1/6/2017,2,1,577 GRAND STREET,"(-73.9792307, 40.7134432)",0
2665,2017,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS       ,2,263,8,D4,573,GRAND STREET,D1207,10002,0,0,0,0,0,1955,2,D4,957000,11/14/2017,2,1,573 GRAND STREET,"(-73.97944890000001, 40.7134394)",0
8867,2019,MURRAY HILL,13,CONDOS - ELEVATOR APARTMENTS,2,912,1129,R4,200,EAST 32ND STREET,25A,10016,0,0,0,0,714,0,2,R4,955033,07/02/2019,1,1,200 EAST 32ND STREET,"(-73.9790839, 40.743988200000004)",0
52,2015,CHELSEA                  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,714,1037,R4,450,WEST 17TH STREET,House,10011,1,0,1,0,0,2006,2,R4,955000,4/28/2015,1,1,450 WEST 17TH STREET,"(-74.00674599999999, 40.743531)",0
402,2018,GREENWICH VILLAGE-CENTRAL,10,COOPS - ELEVATOR APARTMENTS,2,562,36,D0,43,EAST 10TH STREET,2E,10003,0,0,0,0,0,1900,2,D0,955000,8/30/2018,1,1,43 EAST 10TH STREET,"(-73.99242009999999, 40.7323908)",0
562,2018,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS,2,263,8,D4,577,GRAND STREET,F2002,10002,0,0,0,0,0,1955,2,D4,955000,12/4/2018,1,1,577 GRAND STREET,"(-73.9792307, 40.7134432)",0
563,2019,LOWER EAST SIDE,10,COOPS - ELEVATOR APARTMENTS,2,263,8,D4,577,GRAND STREET,F2002,10002,0,0,0,0,0,1955,2,D4,955000,12/04/2018,1,1,577 GRAND STREET,"(-73.9792307, 40.7134432)",0
669,2016,MIDTOWN WEST             ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1003,1284,R4,150,WEST 51ST STREET,House,10019,1,0,1,0,0,0,2,R4,955000,6/14/2016,1,1,150 WEST 51ST STREET,"(-73.98253890000001, 40.7614321)",0
696,2018,MIDTOWN WEST,13,CONDOS - ELEVATOR APARTMENTS,2,1003,1289,R4,150,WEST 51ST STREET,House,10019,1,0,1,30124,824,0,2,R4,955000,9/6/2018,1,1,150 WEST 51ST STREET,"(-73.98253890000001, 40.7614321)",0
1022,2015,UPPER EAST SIDE (59-79)  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1397,1290,R4,166,EAST 63RD STREET,House,10065,1,0,1,0,0,1959,2,R4,955000,2/27/2015,2,2,166 EAST 63RD STREET,"(-73.9651703, 40.764086600000006)",0
1064,2015,UPPER EAST SIDE (59-79)  ,13,CONDOS - ELEVATOR APARTMENTS      ,2,1470,1147,R4,404,EAST 76TH STREET,House,10021,1,0,1,0,0,0,2,R4,955000,1/6/2015,3,3,404 EAST 76TH STREET,"(-73.9537498, 40.7700836)",0
1335,2019,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1117,16,D4,29,WEST 64TH STREET,3A,10023,0,0,0,0,0,1938,2,D4,955000,02/15/2019,2,1,29 WEST 64TH STREET,"(-73.980845, 40.7719627)",0
3254,2019,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1450,23,D4,370,EAST 76TH STREET,A1404,10021,0,0,0,0,0,1966,2,D4,955000,09/23/2019,2,1,370 EAST 76TH STREET,"(-73.9548752, 40.7704513)",0
4411,2018,FLATIRON,10,COOPS - ELEVATOR APARTMENTS,2,816,31,D4,10,WEST 15TH STREET,906,10011,0,0,0,0,0,1964,2,D4,955000,8/9/2018,1,1,10 WEST 15TH STREET,"(-73.9941595, 40.73687879999999)",0
6327,2018,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1525,1,D4,201,EAST 79TH STREET,18A,10075,0,0,0,0,0,1963,2,D4,955000,4/18/2018,2,1,201 EAST 79TH STREET,"(-73.95694540000001, 40.7744113)",0
7562,2019,CHELSEA,13,CONDOS - ELEVATOR APARTMENTS,2,695,1386,R4,555,WEST 23RD STREET,S5E,10011,0,0,0,0,670,2005,2,R4,955000,04/16/2019,1,1,555 WEST 23RD STREET,"(-74.006062, 40.748696)",0
7563,2019,CHELSEA,13,CONDOS - ELEVATOR APARTMENTS,2,695,1417,R4,555,WEST 23RD STREET,S6D,10011,0,0,0,0,755,2005,2,R4,955000,03/13/2019,1,1,555 WEST 23RD STREET,"(-74.006062, 40.748696)",0
7564,2019,CHELSEA,13,CONDOS - ELEVATOR APARTMENTS,2,695,1484,R4,555,WEST 23RD STREET,S8G,10011,0,0,0,0,670,2005,2,R4,955000,05/10/2019,1,1,555 WEST 23RD STREET,"(-74.006062, 40.748696)",0
8326,2019,HARLEM-CENTRAL,13,CONDOS - ELEVATOR APARTMENTS,2,1959,1073,R4,300,WEST 135TH STREET,5G,10030,0,0,0,0,"1,039",2003,2,R4,955000,09/11/2019,2,2,300 WEST 135TH STREET,"(-73.94732509999999, 40.81632929999999)",0
9884,2019,UPPER WEST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1179,19,D4,303,WEST 66TH STREET,7EW,10023,0,0,0,0,0,1962,2,D4,955000,09/20/2019,2,1,303 WEST 66TH STREET,"(-73.9876401, 40.776554)",0
9944,2019,UPPER WEST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1125,1105,R4,41,WEST 72ND STREET,15C,10023,0,0,0,0,638,0,2,R4,955000,04/09/2019,1,1,41 WEST 72ND STREET,"(-73.9779983, 40.7773455)",0
10036,2019,UPPER WEST SIDE (59-79),17,CONDO COOPS,2,1179,1308,R9,205,WEST END AVENUE,22B,10023,0,0,0,0,0,1962,2,R9,955000,09/05/2019,2,1,205 WEST END AVENUE,"(-73.9864464, 40.778545)",0
10074,2019,UPPER WEST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1198,19,D4,15,WEST 84TH STREET,10B,10024,0,0,0,0,0,1950,2,D4,955000,01/07/2019,2,1,15 WEST 84TH STREET,"(-73.97138659999999, 40.7845842)",0
9765,2019,UPPER EAST SIDE (79-96),13,CONDOS - ELEVATOR APARTMENTS,2,1576,1068,R4,510,EAST 80TH STREET,10F,10075,0,0,0,0,930,1986,2,R4,954000,02/01/2019,2,2,510 EAST 80TH STREET,"(-73.9494145, 40.7716811)",0
8643,2019,MIDTOWN WEST,13,CONDOS - ELEVATOR APARTMENTS,2,1006,1157,R4,159,WEST 53RD STREET,31D,10019,0,0,0,0,798,1968,2,R4,953000,02/25/2019,1,1,159 WEST 53RD STREET,"(-73.98133320000001, 40.763055)",0
9355,2019,UPPER EAST SIDE (59-79),13,CONDOS - ELEVATOR APARTMENTS,2,1484,1067,R4,515,EAST 72ND STREET,6N,10021,0,0,0,0,685,1985,2,R4,952500,04/10/2019,1,1,515 EAST 72ND STREET,"(-73.9527719, 40.7666839)",0
9640,2019,UPPER EAST SIDE (79-96),10,COOPS - ELEVATOR APARTMENTS,2,1586,21,D4,200,EAST END AVENUE,14H,10128,0,0,0,0,0,1952,2,D4,952500,05/31/2019,1,1,200 EAST END AVENUE,"(-73.94355949999999, 40.77723220000001)",0
2714,2018,LOWER EAST SIDE,13,CONDOS - ELEVATOR APARTMENTS,2,353,1414,R4,100,NORFOLK STREET,House,10002,1,0,1,3592,590,2014,2,R4,952063,4/2/2018,4,4,100 NORFOLK STREET,"(-73.98700129999999, 40.7186333)",0
1355,2015,UPPER WEST SIDE (59-79)  ,10,COOPS - ELEVATOR APARTMENTS       ,2,1125,24,D4,15,WEST 72ND STREET,12F,10023,0,0,0,0,0,1964,2,D4,952000,6/2/2015,1,1,15 WEST 72ND STREET,"(-73.9768046, 40.777175899999996)",0
2620,2017,HARLEM-EAST,10,COOPS - ELEVATOR APARTMENTS       ,2,1645,50,D4,152,EAST 118TH STREET,7L,10035,0,0,0,0,0,2009,2,D4,951000,12/19/2017,2,2,152 EAST 118TH STREET,"(-73.940299, 40.7995607)",0
260,2017,CLINTON,13,CONDOS - ELEVATOR APARTMENTS      ,2,1090,1444,R4,635,WEST 42ND STREET,House,10036,1,0,1,0,0,2005,2,R4,950000,10/19/2017,1,1,635 WEST 42ND STREET,"(-73.9996228, 40.7617008)",0
