Address,latitude,longitude
"27 WEST 87, New York, NY",40.7455205,-73.9907295
"61 WEST 88TH STREET, New York, NY",40.7876759,-73.9704108
"32 WEST 96TH STREET, New York, NY",40.7919251,-73.9659799
"22 WEST 96TH STREET, New York, NY",40.7918022,-73.9656585
"122 WEST 80TH STREET, New York, NY",40.7829627,-73.9761962
"140 WEST 80TH, New York, NY",40.7831534,-73.9767242
"151 WEST 80TH STREET, New York, NY",40.7834908,-73.9764824
"142 WEST 82 STREET, New York, NY",40.784365,-73.975759
"149 WEST 85TH STREET, New York, NY",40.7867617,-73.9744285
"143 WEST 85, New York, NY",40.786681,-73.9742678
"492 AMSTERDAM AVENUE, New York, NY",40.7863141,-73.9763684
"334 WEST 84TH STREET, New York, NY",40.7879466,-73.9801907
"333 WEST 85 STREET, New York, NY",40.788889,-73.979389
"51 WEST 81 STREET, New York, NY",40.783287,-73.974123
"211 CENTRAL PARK WEST 16, New York, NY",40.7825764,-73.971884
"10 WEST 93RD STREET, New York, NY",40.7899332,-73.9670934
"35 WEST 92 STREET, New York, NY",40.7897706,-73.9677132
"31 WEST 93RD STREET, New York, NY",40.790434,-73.967161
"65 WEST 95TH, New York, NY",40.7920194,-73.9672541
"145 WEST 79TH STR, New York, NY",40.7827985,-73.9768734
"145 WEST 79 STREET, New York, NY",40.7827985,-73.9768734
"170 WEST 81 STREET, New York, NY",40.7840294,-73.9767127
"146 WEST 82ND STREET, New York, NY",40.78446,-73.9758748
"102 WEST 85 STREET, New York, NY",40.785835,-73.9731314
"107 WEST 86TH, New York, NY",40.7867986,-73.9725285
"145 WEST 86 STREET, New York, NY",40.7873659,-73.9735905
"175 WEST 93 STREET, New York, NY",40.7921631,-73.9713327
"100 WEST 94TH, New York, NY",40.7915239,-73.969067
"126 WEST 96TH, New York, NY",40.7930767,-73.9687234
"254 WEST 82ND STREET, New York, NY",40.7859535,-73.979261
"255 WEST 95, New York, NY",40.7944062,-73.972787
"110-118 RIVERSIDE DRIVE, New York, NY",40.7879101,-73.9807122
"328 WEST 86TH, New York, NY",40.7892451,-73.9793528
"309 WEST 86 STREET, New York, NY",40.7893461,-73.9784345
"325 WEST 86TH, New York, NY",40.7895656,-73.9788937
"675 WEST END AVE, New York, NY",40.7931511,-73.9750827
"353 CENTRAL PARK WEST, New York, NY",40.7912213,-73.9653026
"186 WEST 80TH, New York, NY",40.7835114,-73.9776775
"101 WEST 79, New York, NY",40.7824201,-73.9757026
"101 WEST 79TH ST, New York, NY",40.7824201,-73.9757026
"110 WEST 86 STREET, New York, NY",40.7863999,-73.972764
"101 WEST 87 STREET, New York, NY",40.7874875,-73.9718445
"100 WEST 89 STREET, New York, NY",40.7884748,-73.9711907
"111 WEST 89TH STREET, New York, NY",40.7889792,-73.9715618
"207 WEST 79TH STREET, New York, NY",40.783522,-73.9788272
"250 WEST 90TH ST, New York, NY",40.7908259,-73.9749494
"165 WEST 95TH ST, New York, NY",40.7932612,-73.9700894
"334 WEST 89TH STREET, New York, NY",40.791305,-73.9780366
"180 WEST 93 STREET, New York, NY",40.7917843,-73.9715702
"221 WEST 82 STREET, New York, NY",40.7857285,-73.9780287
"352 RIVERSIDE DRIVE, New York, NY",40.8031099,-73.969117
"529 WEST 113 STREET, New York, NY",40.805634,-73.963646
"318 WEST 108TH STREET, New York, NY",40.8030331,-73.9682987
"161 WEST 105TH STREET, New York, NY",40.7997767,-73.9655322
"124 WEST 109TH STREET, New York, NY",40.8016091,-73.9629608
"987 AMSTERDAM AVENUE, New York, NY",40.8019076,-73.9642465
"321 WEST 100TH STREET, New York, NY",40.7983885,-73.9722475
"305 WEST 105TH STREET, New York, NY",40.8013679,-73.9694696
"54 MORNINGSIDE DRIVE, New York, NY",40.8060199,-73.959761
"245 WEST 104, New York, NY",40.800214,-73.9686086
"500 WEST 111 STREET, New York, NY",40.8037113,-73.9638947
"741 WEST END AVE, New York, NY",40.795609,-73.9732966
"305 WEST 98 STREET, New York, NY",40.7970607,-73.9727411
"309 WEST 104 STREET, New York, NY",40.8007082,-73.9700964
"315 WEST 106TH STREET, New York, NY",40.802132,-73.96951
"380 RIVERSIDE DR, New York, NY",40.8050797,-73.9674377
"605 WEST 111 STREET, New York, NY",40.8052809,-73.9669602
"353 RIVERSIDE DRIVE, New York, NY",40.8032164,-73.9691137
"353 RIVERSIDE DR, New York, NY",40.8032164,-73.9691137
"240 WEST 98 ST, New York, NY",40.7959868,-73.9714832
"243 WEST98TH STREET, New York, NY",40.7962402,-73.971203
"272 WEST 107 ST, New York, NY",40.8018548,-73.9672877
"320 WEST 104TH STREET, New York, NY",40.800572,-73.970665
"11 SYLVAN TERRACE, New York, NY",40.8347755,-73.9393001
"10 JUMEL TERRACE, New York, NY",40.8347926,-73.939082
"912 ST. NICHOLAS AVENUE, New York, NY",40.8313315,-73.9410606
"2 SYLVAN TERRACE, New York, NY",40.8347745,-73.9397123
"19 SYLVAN TERRACE, New York, NY",40.8346818,-73.9390475
"443 WEST 162ND STREET, New York, NY",40.835597,-73.938705
"502 WEST 168TH STREET, New York, NY",40.8399263,-73.9375211
"109 AUDUBON AVENUE, New York, NY",40.8421052,-73.9368199
"528 WEST 175 STREET, New York, NY",40.8445116,-73.9349448
"656 WEST 170 STREET, New York, NY",40.8430973,-73.9413207
"1989 AMSTERDAM AVENUE, New York, NY",40.8337317,-73.9411026
"1993 AMSTERDAM AVENUE, New York, NY",40.8337891,-73.9409648
"930 SAINT NICHOLAS AVE, New York, NY",40.831714,-73.9407352
"930 STREET, New York, NY",40.7274849,-74.0051274
"611 WEST 156TH STREET, New York, NY",40.8340983,-73.9463837
"611 WEST 156, New York, NY",40.8340983,-73.9463837
"158-18 RIVERSIDE DR W, New York, NY",40.837124,-73.9478519
"158-18 RIVERSIDE DR WEST, New York, NY",40.837124,-73.9478519
"255 FORT WASHINGTON AVE, New York, NY",40.8440659,-73.9415188
"359 FORT WASHINGTON AVE, New York, NY",40.847504,-73.940186
"446 WEST 167 STREET, New York, NY",40.8383766,-73.9366829
"467 WEST 163 STREET, New York, NY",40.8365129,-73.9387146
"398 AUDUBON AVENUE, New York, NY",40.8510867,-73.9308716
"447 FORT WASHINGTON AVE, New York, NY",40.8503073,-73.9387285
"17 CHITTENDEN AVE, New York, NY",40.8552155,-73.9389672
"25 CHITTENDEN AVE, New York, NY",40.8554045,-73.9388064
"720 FT WASHINGTON AVE, New York, NY",40.85781,-73.9344666
"245 BENNETT AVE, New York, NY",40.8582852,-73.9325881
"269 BENNETT AVENUE, New York, NY",40.8590536,-73.9323424
"736 187TH STREET, New York, NY",40.8543936,-73.9354566
"743 EAST 6TH STREET, New York, NY",40.7229003,-73.9773749
"263 EAST 7TH STREET, New York, NY",40.723652,-73.9773545
"257 EAST 7TH STREET, New York, NY",40.7237551,-73.9777082
"206 EAST 7TH, New York, NY",40.72437,-73.980125
"223 EAST 4TH STREET, New York, NY",40.72378,-73.983144
"267 E 7TH STREET, New York, NY",40.7235741,-73.977249
"533 EAST 6TH STREET, New York, NY",40.7249052,-73.9822913
"223-25 EAST 3 STREET, New York, NY",40.722467,-73.981917
"483 WEST 22ND STREET, New York, NY",40.7469931,-74.004072
"218 WEST 15TH STREET, New York, NY",40.7395393,-74.0002582
"253 WEST 18TH STREET, New York, NY",40.7421402,-74.0000138
"540 WEST 29TH STREET, New York, NY",40.7520846,-74.0035086
"353 WEST 22ND STREET, New York, NY",40.7456612,-74.0009915
"278 WEST 25TH STREET, New York, NY",40.7462912,-73.9972153
"307 WEST 20, New York, NY",40.7438098,-74.0003804
"342 WEST 21ST STREET, New York, NY",40.7448652,-74.0014601
"329 WEST 21ST STREET, New York, NY",40.7447542,-74.0007969
"325 WEST 21 STREET, New York, NY",40.7446575,-74.0006591
"456 WEST 23RD, New York, NY",40.7472267,-74.0036195
"461 WEST 22ND STREET, New York, NY",40.7467995,-74.0036095
"250 WEST 21ST, New York, NY",40.7434993,-73.9986764
"250 WEST 21ST STREET, New York, NY",40.7434993,-73.9986764
"410 WEST 23 STREET, New York, NY",40.7464815,-74.001872
"155 WEST 15TH, New York, NY",40.7390863,-73.9982914
"161 WEST 15 STREET, New York, NY",40.7393379,-73.9987046
"227 WEST 17TH STREET, New York, NY",40.7411156,-73.9994419
"227 WEST 17TH, New York, NY",40.7411156,-73.9994419
"131 WEST 24TH STREET, New York, NY",40.7443122,-73.9935909
"527 WEST 27TH STREET, New York, NY",40.7511644,-74.0034332
"223 WEST 14TH STREET, New York, NY",40.7392204,-74.0006009
"521 WEST 23RD STREET, New York, NY",40.7483083,-74.0048841
"522 WEST 29TH, New York, NY",40.7518261,-74.002774
"445 WEST 19TH, New York, NY",40.745085,-74.004852
"422 WEST 20 STREET, New York, NY",40.744918,-74.0040269
"455 WEST 20 STREET, New York, NY",40.7455905,-74.0043325
"270 WEST 17 STREET, New York, NY",40.7412309,-74.0010072
"270 WEST 17TH, New York, NY",40.7412309,-74.0010072
"106 SEVENTH AVENUE, New York, NY",40.7403386,-73.9988194
"221 WEST 17TH STREET, New York, NY",40.741006,-73.999295
"210 WEST19TH STREET, New York, NY",40.7417597,-73.9982003
"155 WEST 18 STREET, New York, NY",40.740869,-73.99688
"121 WEST 19, New York, NY",40.741057,-73.9955827
"140-144 WEST 22ND STREET, New York, NY",40.7427833,-73.9950623
"124 WEST 23RD, New York, NY",40.7430937,-73.993884
"101 WEST 24, New York, NY",40.7439433,-73.9923513
"550 WEST 29TH STREET, New York, NY",40.7522073,-74.0038299
"358 WEST 23RD STREET, New York, NY",40.7460422,-74.0008882
"239 WEST 18TH STREET, New York, NY",40.7420107,-73.9995589
"410 WEST 24 STREET, New York, NY",40.7471724,-74.0014132
"470 WEST 24RD STREET, New York, NY",40.7480707,-74.0034535
"300 WEST 23RD ST., New York, NY",40.7452401,-73.9989464
"161 WEST 16TH, New York, NY",40.7399707,-73.9982931
"372 BROADWAY, New York, NY",40.7176002,-74.0029122
"83 WALKER STREET, New York, NY",40.7180344,-74.0016459
"180 HESTER STREET, New York, NY",40.7179877,-73.997867
"56 WARREN STREET, New York, NY",40.714919,-74.0091333
"108 FRANKLIN STREET, New York, NY",40.7186847,-74.0058204
"49-51 CHAMBERS STREET, New York, NY",40.7140282,-74.0050908
"91 LEONARD STREET, New York, NY",40.7172231,-74.0045792
"71 READE, New York, NY",40.714922,-74.0070262
"4951 CHAMBERS STREET, New York, NY",40.7156663,-74.0095631
"78 LEONARD STREET, New York, NY",40.7173363,-74.0052957
"108 LEONARD STREET, New York, NY",40.7163451,-74.0034377
"109 READE STREET, New York, NY",40.7157375,-74.0085978
"39 WHITE STREET, New York, NY",40.7185292,-74.0045644
"428 WEST 46TH STREET, New York, NY",40.7614671,-73.9923526
"450 WEST 55 STREET, New York, NY",40.7673703,-73.9888568
"500 WEST 55TH STREET, New York, NY",40.7678642,-73.9900616
"451 WEST 48TH, New York, NY",40.7633949,-73.9920779
"421 WEST 57 STREET, New York, NY",40.7685428,-73.9865153
"500 WEST 53RD STREET, New York, NY",40.7666132,-73.9909877
"505 WEST 43RD STREET, New York, NY",40.7606309,-73.9955084
"113 EAST 2ND STREET, New York, NY",40.7234243,-73.9871183
"64 EAST 7TH STREET, New York, NY",40.7273703,-73.9870777
"123 EAST 10TH STREET, New York, NY",40.730407,-73.987735
"427 EAST 6TH STREET, New York, NY",40.7260897,-73.9848688
"88 EAST THIRD STREET, New York, NY",40.7245808,-73.9881681
"216 EAST 12TH STREET, New York, NY",40.7314217,-73.9873302
"24 2 AVENUE, New York, NY",40.7242079,-73.990303
"24 SECOND AVENUE, New York, NY",40.7242079,-73.990303
"240 EAST 10 STREET, New York, NY",40.7288268,-73.9852597
"15 ST MARKS PLACE, New York, NY",40.729263,-73.988884
"436 EAST 11TH STREET, New York, NY",40.7285104,-73.9823426
"193 SECOND AVENUE, New York, NY",40.7312764,-73.986102
"105 3RD AVENUE, New York, NY",40.732649,-73.987283
"348 WEST 38 STREET, New York, NY",40.7555132,-73.9937846
"133 WEST 28, New York, NY",40.7468631,-73.9918841
"50 WEST 29, New York, NY",40.7462935,-73.9896373
"36 WEST 35, New York, NY",40.7497074,-73.9859244
"36 WEST 35TH, New York, NY",40.7497074,-73.9859244
"315 WEST 36TH STREET, New York, NY",40.754045,-73.9933586
"1182 BROADWAY, New York, NY",40.7455135,-73.9884488
"357 WEST 30TH STREET, New York, NY",40.7507895,-73.9974127
"99-101 WALL STREET, New York, NY",40.7048062,-74.0072812
"22 WEST 26 STREET, New York, NY",40.7440082,-73.9900917
"21 EAST 22 STREET, New York, NY",40.7404797,-73.9884715
"25 WEST 15TH STREET, New York, NY",40.7373842,-73.9943202
"26 EAST 22ND STREET, New York, NY",40.739891,-73.9882646
"35 WEST 15TH, New York, NY",40.737495,-73.9947042
"16 WEST 19TH, New York, NY",40.7394618,-73.9925543
"23 EAST 22 STREET, New York, NY",40.7403023,-73.9881731
"69 5TH AVENUE, New York, NY",40.7360697,-73.9932183
"127 EAST 26TH STREET, New York, NY",40.7418001,-73.98377
"217 EAST 17TH STREET, New York, NY",40.7349547,-73.9848165
"219 EAST 17TH STREET, New York, NY",40.734991,-73.9847379
"210 EAST 17 STREET, New York, NY",40.7347431,-73.9852297
"130 EAST 19TH STREET, New York, NY",40.7365864,-73.9860447
"131 EAST 19TH STREET, New York, NY",40.7369709,-73.985844
"330 THIRD AVE, New York, NY",40.739748,-73.9827778
"160 EAST 26 STREET, New York, NY",40.7407858,-73.9823415
"201 EAST 15 STREET, New York, NY",40.7339734,-73.9862509
"230 EAST 18TH STREET, New York, NY",40.7350631,-73.9842196
"242 EAST19TH STREET, New York, NY",40.73549,-73.9832385
"245 EAST 24 STREET, New York, NY",40.7388152,-73.9806852
"215 EAST 24TH, New York, NY",40.7392686,-73.9815851
"200 EAST 27TH, New York, NY",40.7409294,-73.9807589
"200 EAST27TH STREET, New York, NY",40.7409294,-73.9807589
"220 THIRD AVENUE, New York, NY",40.7363119,-73.9851933
"121 EAST 22ND STREET, New York, NY",40.739191,-73.9855783
"215 EAST 19TH STREET, New York, NY",40.736135,-73.9840399
"200 EAST 21ST STREET, New York, NY",40.73734,-73.9838176
"229 EAST 24TH STREET, New York, NY",40.7391119,-73.9812293
"60 WEST 9TH STREET, New York, NY",40.7338332,-73.9986428
"45 WEST 12TH STREET, New York, NY",40.7355358,-73.996191
"11 WEST 12TH STREET, New York, NY",40.735118,-73.99505
"37 WEST 11TH STREET, New York, NY",40.7347507,-73.9965075
"39 1/2 WASHINGTON SQUARE SOUTH, New York, NY",40.7309271,-73.9992771
"62 WEST 11TH STREET, New York, NY",40.7348607,-73.997488
"64 WEST 11TH, New York, NY",40.7348897,-73.9975569
"11 WEST 11TH STREET, New York, NY",40.7343942,-73.9955598
"48 GREAT JONES STREET, New York, NY",40.7269013,-73.9922982
"28 EAST 4TH STREET, New York, NY",40.7273827,-73.9924454
"710 BROADWAY, New York, NY",40.7287087,-73.9935856
"115 EAST 9TH, New York, NY",40.7303939,-73.9897689
"43 EAST 10 STREET, New York, NY",40.7323908,-73.9924201
"23 E 10TH STREET, New York, NY",40.732778,-73.9934805
"77 E 12TH STREET, New York, NY",40.7330427,-73.9902582
"39 EAST 12, New York, NY",40.7337506,-73.9918005
"43 5TH AVENUE, New York, NY",40.7340159,-73.9946266
"15 WEST 12, New York, NY",40.7351207,-73.9952384
"25 WEST 13, New York, NY",40.7361476,-73.9955368
"25 EAST 4TH STREET, New York, NY",40.7277415,-73.9924838
"71 WASHINGTON PLACE, New York, NY",40.7320197,-73.999508
"80 EAST 10TH STREET, New York, NY",40.7310589,-73.9901095
"130 EAST 12TH STREET, New York, NY",40.7318905,-73.9886089
"125 EAST 12 STREET, New York, NY",40.732427,-73.9887233
"108 3 AVENUE, New York, NY",40.732946,-73.9878008
"44 EAST 12, New York, NY",40.7333031,-73.9917774
"21 EAST 12TH STREET, New York, NY",40.7343349,-73.9928281
"34 EAST 13TH STREET, New York, NY",40.734596,-73.9926617
"22 BOND STREET, New York, NY",40.7267203,-73.9937234
"54 BOND STREET, New York, NY",40.7259475,-73.9924179
"171-173 MACDOUGAL STREET, New York, NY",40.7327164,-73.9985669
"16 MORTON STREET, New York, NY",40.7310354,-74.0037316
"15 COMMERCE STREET, New York, NY",40.7318679,-74.0042251
"23 CORNELIA STREET, New York, NY",40.7315994,-74.0022625
"22 CHRISTOPHER STREET, New York, NY",40.7337672,-74.0007361
"121 LEROY STREET, New York, NY",40.7305426,-74.0079647
"109 WEST 11TH STREET, New York, NY",40.7357713,-73.9986873
"208 WEST 11TH STREET, New York, NY",40.7363731,-74.0016198
"243 WAVERLY PLACE, New York, NY",40.7367584,-74.0018889
"252 WEST 12 STREET, New York, NY",40.7374559,-74.0027216
"70 CHARLES STREET, New York, NY",40.734741,-74.0034429
"66 CHARLES STREET, New York, NY",40.7347606,-74.0033111
"613 HUDSON STREET, New York, NY",40.7377758,-74.0058441
"37 8TH AVENUE, New York, NY",40.7383542,-74.0041254
"370 WEST 11TH STREET, New York, NY",40.7352259,-74.0094849
"68 MORTON STREET, New York, NY",40.7307717,-74.006366
"250 WEST 11TH ST, New York, NY",40.7360958,-74.003333
"22 BANK STREET, New York, NY",40.7368312,-74.0024003
"53 JANE STREET, New York, NY",40.7382722,-74.0051032
"302 WEST 11TH STREET, New York, NY",40.7357054,-74.0062094
"128 BANK STREET, New York, NY",40.736054,-74.00783
"71 JANE STREET, New York, NY",40.7382717,-74.0069107
"16 LEROY STREET, New York, NY",40.7306213,-74.0033299
"110 WASHINGTON PLACE, New York, NY",40.7324744,-74.0011493
"407 BLEECKER STREET, New York, NY",40.7362096,-74.0050286
"379 WEST STREET, New York, NY",40.7317309,-74.0100777
"242 WEST 4TH STREET, New York, NY",40.7345901,-74.0032928
"348 WEST 11TH STREET, New York, NY",40.7354203,-74.0085893
"82-88 HORATIO STREET, New York, NY",40.738569,-74.007364
"88 HORATIO, New York, NY",40.738569,-74.007617
"22 GROVE STREET, New York, NY",40.7323569,-74.0051548
"101 WEST 12TH STRET, New York, NY",40.7364731,-73.9978323
"105 WEST 13TH, New York, NY",40.7369605,-73.9976575
"270 WEST 11TH, New York, NY",40.7359013,-74.0042342
"652 HUDSON STREET, New York, NY",40.7396142,-74.0048566
"223 WEST 10TH, New York, NY",40.7340288,-74.0051757
"141 WEST 11, New York, NY",40.7361765,-73.9998905
"135 WEST 11TH STREET, New York, NY",40.736106,-73.9996976
"302 WEST 12TH, New York, NY",40.7373796,-74.004651
"132 PERRY STREET, New York, NY",40.7346997,-74.0076626
"90 MORTON STREET, New York, NY",40.7309491,-74.0078137
"148 WAVERLY PLACE, New York, NY",40.733159,-74.001048
"115 CHRISTOPHER STREET, New York, NY",40.7334062,-74.0054357
"692 GREENWICH STREET, New York, NY",40.7332553,-74.0076797
"85 BARROW, New York, NY",40.7314474,-74.0061721
"10 CHRISTOPHER STREET, New York, NY",40.7337776,-74.0001966
"2 HORATIO, New York, NY",40.7385473,-74.0026807
"115 WEST 136 STREET, New York, NY",40.8153198,-73.9411141
"230 WEST 139 STREET, New York, NY",40.8182884,-73.9433236
"215 WEST 138TH STREET, New York, NY",40.8177498,-73.9430199
"327 CONVENT AVENUE, New York, NY",40.82348,-73.946709
"16 WEST 131 STREET, New York, NY",40.810431,-73.940589
"213 WEST 131ST STREET, New York, NY",40.8132863,-73.9463263
"254 WEST 136TH STREET, New York, NY",40.8166858,-73.9452931
"202 WEST 137 ST, New York, NY",40.8167134,-73.9434562
"345 WEST 121ST STREET, New York, NY",40.8086145,-73.9549221
"218 WEST 139 STREET, New York, NY",40.8180997,-73.9429051
"319 WEST 139, New York, NY",40.8195902,-73.9455227
"80 WEST 120 STREET, New York, NY",40.8041773,-73.9473366
"1937 MADISON AVENUE, New York, NY",40.8052328,-73.9407352
"149 WEST 129 STREET, New York, NY",40.8111876,-73.9452357
"116 WEST 130TH STREET, New York, NY",40.811099,-73.94416
"244 WEST 121ST STREET, New York, NY",40.8069481,-73.9519057
"209 WEST 121ST, New York, NY",40.806901,-73.950767
"236 WEST 132 STREET, New York, NY",40.8137832,-73.9464944
"259 WEST 132 STREET, New York, NY",40.8143187,-73.9468085
"153 WEST 119TH STREET, New York, NY",40.8050004,-73.9502755
"143 WEST 123 STREET, New York, NY",40.8073598,-73.9480254
"1486 FIFTH AVENUE, New York, NY",40.8029316,-73.9451062
"226 WEST 111TH STREET, New York, NY",40.8005857,-73.9565781
"361 WEST 121 STREET, New York, NY",40.8087454,-73.9555073
"145 MORNINGSIDE AVENUE, New York, NY",40.8116538,-73.9534785
"307 WEST 153 STREET, New York, NY",40.828337,-73.9390001
"678 ST. NICHOLAS AVENUE, New York, NY",40.8232985,-73.9448479
"15 EAST 131ST STREET, New York, NY",40.809981,-73.93836
"3 EAST 131 STREET, New York, NY",40.8101661,-73.9388716
"238 WEST 112TH STREET, New York, NY",40.801082,-73.956011
"150 WEST 131ST STREET, New York, NY",40.8122169,-73.944869
"10 ST. NICHOLAS TERRACE, New York, NY",40.8127257,-73.9516646
"1801 ADAM CLAYTON POWELL JR. BLVD, New York, NY",40.7995278,-73.9548331
"67-69 SAINT NICHOLAS AVE, New York, NY",40.8013428,-73.9529168
"1855 7 AVENUE, New York, NY",40.801403,-73.9534752
"80 SAINT NICHOLAS AVENUE, New York, NY",40.8015781,-73.9521698
"1864 ADAM C POWELL BLVD, New York, NY",40.8015796,-73.9542132
"157 WEST 123RD STREET, New York, NY",40.8076433,-73.9487626
"353 WEST 117TH STREET, New York, NY",40.8060545,-73.9565322
"353 WEST 117, New York, NY",40.8060545,-73.9565322
"530 MANHATTAN AVE, New York, NY",40.8089172,-73.953754
"320 ST NICHOLAS AVENUE, New York, NY",40.8111072,-73.9519402
"45 WEST 131ST STREET, New York, NY",40.8111509,-73.9413045
